Date,Time,Battery,Status
Jan-07-2021,00:16:32,80%,Discharging
Jan-07-2021,00:46:32,80%,Discharging
Jan-07-2021,09:07:04,70%,Discharging
Jan-07-2021,09:37:04,70%,Discharging
Jan-07-2021,10:07:05,60%,Discharging
Jan-07-2021,10:37:05,60%,Discharging
Jan-07-2021,11:07:06,50%,Discharging
Jan-07-2021,11:37:26,50%,Discharging
Jan-07-2021,12:07:47,40%,Discharging
Jan-07-2021,12:42:03,40%,Discharging
Jan-07-2021,13:12:24,30%,Discharging
Jan-07-2021,16:11:45,20%,Charging
Jan-07-2021,16:42:06,50%,Charging
Jan-07-2021,17:12:26,80%,Charging
Jan-07-2021,17:42:27,90%,Charging
Jan-07-2021,18:12:48,90%,Charging
Jan-07-2021,18:43:08,90%,Charging
Jan-07-2021,20:08:06,90%,Discharging
Jan-07-2021,20:38:27,90%,Discharging
Jan-07-2021,21:08:48,90%,Discharging
Jan-07-2021,21:40:04,80%,Discharging
Jan-07-2021,22:10:05,80%,Discharging
Jan-08-2021,09:04:39,70%,Discharging
Jan-08-2021,09:34:40,60%,Discharging
Jan-08-2021,10:04:41,50%,Discharging
Jan-08-2021,10:35:01,50%,Discharging
Jan-08-2021,11:05:22,40%,Discharging
Jan-08-2021,11:35:43,30%,Discharging
Jan-08-2021,12:06:04,20%,Discharging
Jan-08-2021,12:36:24,20%,Discharging
Jan-08-2021,13:06:45,20%,Discharging
Jan-08-2021,13:37:05,5%,Discharging
Jan-08-2021,14:07:26,30%,Charging
Jan-08-2021,14:49:05,70%,Charging
Jan-08-2021,15:19:05,80%,Charging
Jan-08-2021,15:49:06,90%,Charging
Jan-08-2021,16:19:26,80%,Discharging
Jan-08-2021,16:49:27,70%,Discharging
Jan-08-2021,17:19:28,70%,Discharging
Jan-08-2021,17:49:28,60%,Discharging
Jan-08-2021,18:19:29,60%,Discharging
Jan-08-2021,18:58:01,50%,Discharging
Jan-08-2021,19:28:23,50%,Discharging
Jan-09-2021,10:51:40,50%,Discharging
Jan-09-2021,11:22:01,40%,Discharging
Jan-09-2021,11:52:22,40%,Discharging
Jan-09-2021,12:22:42,40%,Discharging
Jan-09-2021,13:08:32,40%,Discharging
Jan-09-2021,13:46:42,40%,Discharging
Jan-09-2021,14:19:12,30%,Discharging
Jan-09-2021,16:03:08,90%,Discharging
Jan-09-2021,16:33:29,80%,Discharging
Jan-09-2021,17:03:29,80%,Discharging
Jan-09-2021,17:33:30,70%,Discharging
Jan-09-2021,20:13:43,50%,Discharging
Jan-09-2021,20:44:04,50%,Discharging
Jan-09-2021,21:14:24,50%,Discharging
Jan-09-2021,21:44:45,50%,Discharging
Jan-09-2021,22:15:56,40%,Discharging
Jan-09-2021,22:46:16,50%,Discharging
Jan-09-2021,23:16:37,40%,Discharging
Jan-09-2021,23:46:58,30%,Discharging
Jan-10-2021,00:17:19,30%,Discharging
Jan-10-2021,00:47:40,20%,Discharging
Jan-10-2021,11:31:01,5%,Charging
Jan-10-2021,12:02:30,30%,Charging
Jan-10-2021,12:32:51,60%,Charging
Jan-10-2021,13:02:51,90%,Charging
Jan-10-2021,13:33:12,80%,Discharging
Jan-10-2021,14:03:12,70%,Discharging
Jan-10-2021,14:33:13,70%,Discharging
Jan-10-2021,15:03:13,70%,Discharging
Jan-10-2021,15:33:14,60%,Discharging
Jan-10-2021,16:03:14,60%,Discharging
Jan-10-2021,16:33:15,50%,Discharging
Jan-10-2021,17:03:35,50%,Discharging
Jan-10-2021,17:33:56,50%,Discharging
Jan-10-2021,18:04:17,50%,Discharging
Jan-10-2021,18:34:37,50%,Discharging
Jan-10-2021,19:04:58,40%,Discharging
Jan-10-2021,19:35:19,40%,Discharging
Jan-10-2021,20:43:00,40%,Discharging
Jan-10-2021,21:13:21,20%,Discharging
Jan-10-2021,21:43:42,30%,Charging
Jan-10-2021,22:14:03,60%,Charging
Jan-11-2021,00:25:27,90%,Discharging
Jan-11-2021,09:03:11,80%,Discharging
Jan-11-2021,09:33:12,70%,Discharging
Jan-11-2021,10:03:12,70%,Discharging
Jan-11-2021,10:33:13,60%,Discharging
Jan-11-2021,11:03:13,60%,Discharging
Jan-11-2021,11:33:14,50%,Discharging
Jan-11-2021,12:03:34,50%,Discharging
Jan-11-2021,12:33:55,50%,Discharging
Jan-11-2021,15:06:36,20%,Discharging
Jan-11-2021,15:36:57,20%,Discharging
Jan-11-2021,16:07:18,20%,Discharging
Jan-11-2021,16:37:38,5%,Discharging
Jan-11-2021,17:07:59,20%,Charging
Jan-11-2021,17:38:20,50%,Charging
Jan-11-2021,18:08:40,80%,Charging
Jan-12-2021,09:03:54,70%,Discharging
Jan-12-2021,09:08:55,70%,Discharging
Jan-12-2021,09:38:55,60%,Discharging
Jan-12-2021,10:08:56,60%,Discharging
Jan-12-2021,10:38:56,50%,Discharging
Jan-12-2021,11:09:17,50%,Discharging
Jan-12-2021,11:39:37,50%,Discharging
Jan-12-2021,12:09:58,50%,Discharging
Jan-12-2021,12:40:19,50%,Discharging
Jan-12-2021,13:10:39,30%,Discharging
Jan-12-2021,13:41:01,30%,Discharging
Jan-12-2021,14:11:22,20%,Discharging
Jan-12-2021,14:41:42,20%,Discharging
Jan-12-2021,15:12:03,20%,Discharging
Jan-12-2021,15:42:23,20%,Charging
Jan-12-2021,16:12:44,50%,Charging
Jan-12-2021,17:15:02,70%,Discharging
Jan-12-2021,17:45:02,70%,Discharging
Jan-12-2021,18:15:03,60%,Discharging
Jan-12-2021,18:45:03,60%,Discharging
Jan-12-2021,19:15:04,50%,Discharging
Jan-12-2021,19:45:24,50%,Discharging
Jan-12-2021,20:15:45,50%,Discharging
Jan-12-2021,20:46:05,40%,Discharging
Jan-12-2021,21:16:26,40%,Discharging
Jan-12-2021,21:46:47,40%,Discharging
Jan-12-2021,22:17:15,40%,Discharging
Jan-12-2021,22:47:35,30%,Discharging
Jan-12-2021,23:26:14,20%,Discharging
Jan-12-2021,23:56:34,50%,Charging
Jan-13-2021,00:26:55,80%,Charging
Jan-13-2021,00:56:59,60%,Discharging
Jan-13-2021,09:08:34,40%,Discharging
Jan-13-2021,09:13:35,40%,Discharging
Jan-13-2021,09:43:56,30%,Discharging
Jan-13-2021,10:14:16,30%,Discharging
Jan-13-2021,10:44:37,40%,Charging
Jan-13-2021,11:14:57,70%,Charging
Jan-13-2021,11:44:58,90%,Charging
Jan-13-2021,12:15:19,90%,Charging
Jan-13-2021,13:15:58,90%,Discharging
Jan-13-2021,13:46:18,90%,Discharging
Jan-13-2021,14:16:39,80%,Discharging
Jan-13-2021,14:46:39,80%,Discharging
Jan-13-2021,15:16:40,80%,Discharging
Jan-13-2021,15:46:40,70%,Discharging
Jan-13-2021,16:16:41,70%,Discharging
Jan-13-2021,16:46:42,70%,Discharging
Jan-13-2021,17:16:42,60%,Discharging
Jan-13-2021,17:46:43,50%,Discharging
Jan-13-2021,18:17:05,50%,Discharging
Jan-13-2021,18:47:25,50%,Discharging
Jan-13-2021,19:17:46,40%,Discharging
Jan-13-2021,19:48:07,40%,Discharging
Jan-13-2021,20:18:28,30%,Discharging
Jan-13-2021,21:17:12,20%,Discharging
Jan-13-2021,21:47:33,20%,Discharging
Jan-13-2021,22:17:53,5%,Discharging
Jan-13-2021,23:00:38,20%,Charging
Jan-14-2021,09:03:27,40%,Discharging
Jan-14-2021,09:33:47,40%,Discharging
Jan-14-2021,10:04:08,40%,Discharging
Jan-14-2021,10:34:28,40%,Discharging
Jan-14-2021,11:04:49,60%,Charging
Jan-14-2021,11:34:49,80%,Charging
Jan-14-2021,12:04:50,90%,Charging
Jan-14-2021,13:22:23,80%,Discharging
Jan-14-2021,13:52:23,80%,Discharging
Jan-14-2021,14:22:24,80%,Discharging
Jan-14-2021,14:52:25,80%,Discharging
Jan-14-2021,15:22:25,70%,Discharging
Jan-14-2021,15:52:26,70%,Discharging
Jan-14-2021,16:22:26,70%,Discharging
Jan-14-2021,16:52:27,70%,Discharging
Jan-14-2021,17:22:27,60%,Discharging
Jan-14-2021,18:48:07,60%,Discharging
Jan-14-2021,19:46:06,50%,Discharging
Jan-14-2021,20:35:17,50%,Discharging
Jan-14-2021,21:05:38,50%,Discharging
Jan-14-2021,21:35:58,40%,Discharging
Jan-14-2021,22:06:30,40%,Discharging
Jan-14-2021,22:36:50,30%,Discharging
Jan-14-2021,23:07:11,30%,Discharging
Jan-14-2021,23:37:33,20%,Discharging
Jan-15-2021,00:07:53,20%,Discharging
Jan-15-2021,09:00:48,5%,Charging
Jan-15-2021,09:31:09,30%,Charging
Jan-15-2021,10:02:27,60%,Charging
Jan-15-2021,10:43:08,90%,Charging
Jan-15-2021,11:13:29,80%,Discharging
Jan-15-2021,11:43:29,80%,Discharging
Jan-15-2021,12:13:30,70%,Discharging
Jan-15-2021,12:43:30,70%,Discharging
Jan-15-2021,13:13:31,70%,Discharging
Jan-15-2021,13:43:31,60%,Discharging
Jan-15-2021,14:13:32,60%,Discharging
Jan-15-2021,14:43:32,60%,Discharging
Jan-15-2021,15:13:33,50%,Discharging
Jan-15-2021,15:43:53,50%,Discharging
Jan-15-2021,16:14:14,50%,Discharging
Jan-15-2021,16:44:35,50%,Discharging
Jan-15-2021,17:14:55,50%,Discharging
Jan-15-2021,19:29:59,40%,Discharging
Jan-15-2021,20:00:20,40%,Discharging
Jan-15-2021,20:30:40,40%,Discharging
Jan-15-2021,21:01:01,30%,Discharging
Jan-15-2021,21:31:22,20%,Discharging
Jan-15-2021,22:34:49,40%,Discharging
Jan-16-2021,11:30:53,5%,Discharging
Jan-16-2021,12:01:13,20%,Charging
Jan-16-2021,12:31:34,50%,Charging
Jan-16-2021,13:10:55,90%,Charging
Jan-16-2021,13:41:16,90%,Charging
Jan-16-2021,20:15:27,80%,Discharging
Jan-16-2021,20:45:28,70%,Discharging
Jan-16-2021,21:15:28,70%,Discharging
Jan-16-2021,21:45:29,60%,Discharging
Jan-16-2021,22:15:29,60%,Discharging
Jan-16-2021,22:45:30,60%,Discharging
Jan-16-2021,23:15:31,60%,Discharging
Jan-16-2021,23:49:57,50%,Discharging
Jan-17-2021,00:20:18,50%,Discharging
Jan-17-2021,00:50:38,50%,Discharging
Jan-17-2021,14:57:57,50%,Discharging
Jan-17-2021,15:46:23,50%,Discharging
Jan-17-2021,16:16:44,40%,Discharging
Jan-17-2021,16:47:05,40%,Discharging
Jan-17-2021,17:17:26,40%,Discharging
Jan-17-2021,17:47:47,40%,Discharging
Jan-17-2021,18:18:08,40%,Discharging
Jan-17-2021,18:52:22,30%,Discharging
Jan-17-2021,19:22:42,50%,Charging
Jan-17-2021,19:53:03,80%,Charging
Jan-17-2021,20:23:03,90%,Charging
Jan-17-2021,20:53:24,70%,Discharging
Jan-17-2021,21:23:24,70%,Discharging
Jan-17-2021,21:53:25,60%,Discharging
Jan-17-2021,22:23:25,60%,Discharging
Jan-17-2021,22:53:26,60%,Discharging
Jan-17-2021,23:23:26,50%,Discharging
Jan-17-2021,23:53:47,50%,Discharging
Jan-18-2021,00:24:08,50%,Discharging
Jan-18-2021,00:54:29,40%,Discharging
Jan-18-2021,01:24:50,40%,Discharging
Jan-18-2021,01:55:10,40%,Discharging
Jan-18-2021,09:09:47,40%,Discharging
Jan-18-2021,09:40:07,30%,Discharging
Jan-18-2021,10:10:28,20%,Discharging
Jan-18-2021,10:40:49,20%,Discharging
Jan-18-2021,11:11:11,20%,Discharging
Jan-18-2021,11:41:31,20%,Discharging
Jan-18-2021,12:11:52,10%,Discharging
Jan-18-2021,12:42:13,30%,Charging
Jan-18-2021,13:12:33,60%,Charging
Jan-18-2021,13:42:34,90%,Charging
Jan-18-2021,14:12:55,90%,Charging
Jan-18-2021,14:43:16,90%,Charging
Jan-18-2021,15:13:37,90%,Discharging
Jan-18-2021,15:43:58,90%,Discharging
Jan-18-2021,16:14:18,80%,Discharging
Jan-18-2021,16:44:19,80%,Discharging
Jan-18-2021,17:14:19,80%,Discharging
Jan-18-2021,17:44:21,80%,Discharging
Jan-18-2021,18:14:22,70%,Discharging
Jan-18-2021,18:44:22,70%,Discharging
Jan-18-2021,19:14:23,70%,Discharging
Jan-18-2021,19:44:24,60%,Discharging
Jan-18-2021,20:14:24,60%,Discharging
Jan-19-2021,09:33:29,40%,Discharging
Jan-19-2021,10:03:50,40%,Discharging
Jan-19-2021,10:34:11,30%,Charging
Jan-19-2021,11:09:52,70%,Charging
Jan-19-2021,11:45:14,90%,Charging
Jan-19-2021,12:52:58,90%,Discharging
Jan-19-2021,13:50:00,90%,Discharging
Jan-19-2021,14:20:20,80%,Discharging
Jan-19-2021,15:49:05,90%,Discharging
Jan-19-2021,16:20:14,80%,Discharging
Jan-19-2021,17:38:09,80%,Discharging
Jan-19-2021,18:19:11,70%,Discharging
Jan-19-2021,22:04:06,30%,Discharging
Jan-19-2021,22:34:27,20%,Discharging
Jan-19-2021,23:04:48,20%,Discharging
Jan-19-2021,23:35:09,10%,Charging
Jan-20-2021,00:05:29,40%,Charging
Jan-20-2021,00:35:50,70%,Charging
Jan-20-2021,01:05:51,80%,Charging
Jan-20-2021,01:35:51,90%,Charging
Jan-20-2021,02:06:12,70%,Discharging
Jan-20-2021,10:37:32,70%,Discharging
Jan-20-2021,11:07:32,70%,Discharging
Jan-20-2021,11:37:33,60%,Discharging
Jan-20-2021,12:07:33,60%,Discharging
Jan-20-2021,12:37:34,60%,Discharging
Jan-20-2021,13:07:34,50%,Discharging
Jan-20-2021,13:37:56,50%,Discharging
Jan-20-2021,14:08:16,50%,Discharging
Jan-20-2021,14:38:39,50%,Discharging
Jan-20-2021,15:09:00,50%,Discharging
Jan-20-2021,15:39:20,40%,Discharging
Jan-20-2021,16:09:41,40%,Discharging
Jan-20-2021,16:40:02,40%,Discharging
Jan-20-2021,17:10:22,40%,Discharging
Jan-20-2021,17:40:43,30%,Discharging
Jan-20-2021,18:11:03,20%,Discharging
Jan-20-2021,18:41:24,20%,Discharging
Jan-20-2021,19:11:46,20%,Discharging
Jan-20-2021,19:42:07,10%,Discharging
Jan-20-2021,20:12:27,5%,Discharging
Jan-20-2021,20:42:48,20%,Charging
Jan-20-2021,21:13:09,50%,Charging
Jan-20-2021,21:43:29,80%,Charging
Jan-20-2021,22:13:30,90%,Charging
Jan-20-2021,22:43:51,90%,Charging
Jan-20-2021,23:14:11,90%,Discharging
Jan-20-2021,23:44:32,90%,Discharging
Jan-21-2021,00:14:53,80%,Discharging
Jan-21-2021,10:45:58,80%,Discharging
Jan-21-2021,11:15:59,80%,Discharging
Jan-21-2021,11:45:59,80%,Discharging
Jan-21-2021,12:16:00,70%,Discharging
Jan-21-2021,12:46:00,70%,Discharging
Jan-21-2021,13:16:01,70%,Discharging
Jan-21-2021,13:46:01,60%,Discharging
Jan-21-2021,14:16:01,60%,Discharging
Jan-21-2021,14:46:02,60%,Discharging
Jan-21-2021,15:16:02,50%,Discharging
Jan-21-2021,15:46:23,50%,Discharging
Jan-21-2021,16:16:44,50%,Discharging
Jan-21-2021,16:47:05,50%,Discharging
Jan-21-2021,17:17:25,50%,Discharging
Jan-21-2021,17:47:46,50%,Discharging
Jan-21-2021,18:18:07,40%,Discharging
Jan-21-2021,18:48:27,40%,Discharging
Jan-21-2021,19:18:49,30%,Discharging
Jan-21-2021,20:03:06,20%,Discharging
Jan-21-2021,20:33:27,60%,Charging
Jan-21-2021,21:03:28,80%,Charging
Jan-21-2021,21:33:29,90%,Charging
Jan-21-2021,22:03:50,80%,Discharging
Jan-21-2021,22:33:51,80%,Discharging
Jan-21-2021,23:03:51,70%,Discharging
Jan-21-2021,23:33:52,70%,Discharging
Jan-22-2021,00:03:53,60%,Discharging
Jan-22-2021,10:48:48,50%,Discharging
Jan-22-2021,11:19:09,50%,Discharging
Jan-22-2021,11:49:29,50%,Discharging
Jan-22-2021,12:19:50,50%,Discharging
Jan-22-2021,12:50:11,40%,Discharging
Jan-22-2021,13:20:31,40%,Discharging
Jan-22-2021,13:50:52,40%,Discharging
Jan-22-2021,14:21:12,40%,Discharging
Jan-22-2021,14:51:33,30%,Discharging
Jan-22-2021,15:29:17,20%,Discharging
Jan-22-2021,15:59:38,30%,Charging
Jan-22-2021,16:29:59,60%,Charging
Jan-22-2021,17:00:00,80%,Charging
Jan-22-2021,17:30:00,90%,Charging
Jan-22-2021,18:00:21,80%,Discharging
Jan-22-2021,18:30:22,80%,Discharging
Jan-22-2021,19:00:23,70%,Discharging
Jan-22-2021,19:30:23,70%,Discharging
Jan-22-2021,20:00:24,70%,Discharging
Jan-22-2021,20:46:49,60%,Discharging
Jan-22-2021,21:30:14,60%,Discharging
Jan-22-2021,22:00:15,50%,Discharging
Jan-22-2021,22:30:35,50%,Discharging
Jan-22-2021,23:00:56,50%,Discharging
Jan-22-2021,23:31:17,50%,Discharging
Jan-23-2021,00:01:38,40%,Discharging
Jan-23-2021,00:31:58,30%,Discharging
Jan-23-2021,10:51:43,40%,Discharging
Jan-23-2021,11:22:03,30%,Discharging
Jan-23-2021,11:52:24,30%,Discharging
Jan-23-2021,12:22:44,30%,Discharging
Jan-23-2021,12:53:04,20%,Discharging
Jan-23-2021,13:23:25,20%,Discharging
Jan-23-2021,13:53:46,20%,Discharging
Jan-23-2021,14:24:13,10%,Discharging
Jan-23-2021,15:17:24,20%,Charging
Jan-23-2021,19:39:49,90%,Discharging
Jan-23-2021,20:10:09,80%,Discharging
Jan-23-2021,20:40:10,80%,Discharging
Jan-23-2021,22:54:50,70%,Discharging
Jan-23-2021,23:30:11,60%,Discharging
Jan-24-2021,10:37:39,50%,Discharging
Jan-24-2021,11:08:00,50%,Discharging
Jan-24-2021,11:38:20,50%,Discharging
Jan-24-2021,12:08:41,40%,Discharging
Jan-24-2021,12:39:01,30%,Discharging
Jan-24-2021,13:09:22,30%,Discharging
Jan-24-2021,13:39:43,20%,Discharging
Jan-24-2021,14:10:03,20%,Discharging
Jan-24-2021,14:40:24,5%,Discharging
Jan-24-2021,15:10:45,20%,Charging
Jan-24-2021,15:41:06,50%,Charging
Jan-24-2021,16:11:27,80%,Charging
Jan-24-2021,16:41:27,90%,Charging
Jan-24-2021,17:11:48,90%,Charging
Jan-24-2021,17:42:08,90%,Charging
Jan-24-2021,18:12:29,90%,Discharging
Jan-24-2021,18:42:50,90%,Discharging
Jan-24-2021,19:13:11,80%,Discharging
Jan-24-2021,19:43:11,80%,Discharging
Jan-24-2021,20:13:12,70%,Discharging
Jan-24-2021,20:43:13,70%,Discharging
Jan-24-2021,21:13:14,60%,Discharging
Jan-24-2021,21:43:15,60%,Discharging
Jan-24-2021,22:13:16,50%,Discharging
Jan-24-2021,22:43:37,40%,Discharging
Jan-24-2021,23:13:57,40%,Discharging
Jan-24-2021,23:44:19,40%,Discharging
Jan-25-2021,00:30:40,20%,Discharging
Jan-25-2021,10:09:33,20%,Discharging
Jan-25-2021,10:39:57,20%,Discharging
Jan-25-2021,11:10:18,20%,Discharging
Jan-25-2021,11:40:39,20%,Discharging
Jan-25-2021,12:11:00,20%,Discharging
Jan-25-2021,12:41:20,30%,Charging
Jan-25-2021,13:11:41,60%,Charging
Jan-25-2021,13:41:41,90%,Charging
Jan-25-2021,14:12:02,70%,Discharging
Jan-25-2021,14:42:02,60%,Discharging
Jan-25-2021,15:12:03,60%,Discharging
Jan-25-2021,15:42:03,60%,Discharging
Jan-25-2021,16:12:04,50%,Discharging
Jan-25-2021,16:42:25,50%,Discharging
Jan-25-2021,17:12:46,50%,Discharging
Jan-25-2021,17:43:06,50%,Discharging
Jan-25-2021,18:13:27,40%,Discharging
Jan-25-2021,18:43:47,40%,Discharging
Jan-25-2021,19:14:08,40%,Discharging
Jan-25-2021,19:44:28,30%,Discharging
Jan-25-2021,20:31:35,20%,Discharging
Jan-25-2021,21:01:55,20%,Charging
Jan-25-2021,21:32:16,50%,Charging
Jan-25-2021,22:02:37,80%,Discharging
Jan-25-2021,22:32:37,70%,Discharging
Jan-25-2021,23:02:37,70%,Discharging
Jan-25-2021,23:32:38,60%,Discharging
Jan-26-2021,00:02:38,50%,Discharging
Jan-26-2021,11:01:04,50%,Discharging
Jan-26-2021,14:41:07,50%,Discharging
